39.833065337713656,9.8212949284233755
36.498049817312165,-3.6951690123205019
-15.913475350135631,3.0512226668329552
23.889087046738968,9.8665878390694068
-0.91106489359945797,3.1141835397216284
-16.619836120087587,6.0835795164067168
-31.014668424371262,-15.274928958444725
31.78174270407834,-11.652830552466467
-6.1745004831912702,-11.518731783839504
-14.339976704844716,20.733058831887494
14.560085877527108,-11.900963799334708
-31.263243631272474,1.9752062229988838
-30.325265175867877,-0.60250943893452646
